user_id,create_time,order_id,amount
99803,2018/3/21,4201160112,69
112486,2018/3/21,3858487640,69
124479,2018/3/21,4198999399,69
139251,2018/3/21,4191341191,69
58847,2018/3/21,4112331590,69
67252,2018/3/21,4198505775,59
92313,2018/3/21,4156130929,59
99520,2018/3/21,4198029119,59
59456,2018/3/21,4196035356,59
144296,2018/3/21,4192493775,59
61209,2018/3/21,4192489121,59
134784,2018/3/21,4193519937,59
162383,2018/3/21,4194205290,59
134567,2018/3/21,4200716412,59
72312,2018/3/21,4151540674,59
119591,2018/3/21,4014096395,59
164454,2018/3/21,4190268727,59
69170,2018/3/21,4190724576,55
69355,2018/3/21,4177813582,55
74582,2018/3/21,4195432137,49
129749,2018/3/21,4109244944,44.9
106224,2018/3/21,4184062319,44.9
110273,2018/3/21,4201581145,39.9
67564,2018/3/21,4193978298,39
130015,2018/3/21,4114824987,39
59759,2018/3/21,4126548655,39
125720,2018/3/21,4199216681,39
132998,2018/3/21,4191388659,35
159579,2018/3/21,4104933963,34.9
113924,2018/3/21,3971886257,31.9
125980,2018/3/21,4200818282,30.5
151302,2018/3/21,4198674870,29.9
149698,2018/3/21,4191099956,29.9
67455,2018/3/21,3565856996,29.9
52431,2018/3/21,4200164501,29.9
51577,2018/3/21,4194981115,29.9
113148,2018/3/21,3967703046,29.9
152913,2018/3/21,4194718250,29
88343,2018/3/21,4192240518,29
94443,2018/3/21,3913487667,29
150941,2018/3/21,4192389569,29
129755,2018/3/21,4191500205,29
147526,2018/3/21,4201112818,29
146177,2018/3/21,4110884971,29
56981,2018/3/21,4034301381,23.9
104388,2018/3/21,4191652739,21.9
162353,2018/3/21,4191921717,21.9
106960,2018/3/21,4192245192,21.9
146049,2018/3/21,3999122122,21.6
66685,2018/3/21,4145509059,21.5
100387,2018/3/21,4198669471,19.9
101986,2018/3/21,4196902382,19.9
75161,2018/3/21,4196440458,19.9
97280,2018/3/21,4191559879,19.9
52988,2018/3/21,4107031326,19.8
158337,2018/3/21,3882904933,19
119949,2018/3/21,4200856936,19
63487,2018/3/21,4192389945,18.9
136951,2018/3/21,4201652254,17.9
144922,2018/3/21,4201898711,16.9
123482,2018/3/21,4200647332,16.5
158267,2018/3/21,4098026609,14.7
53004,2018/3/21,4035819385,12.5
64498,2018/3/21,4084119785,11.9
100985,2018/3/21,4116903181,11.9
81910,2018/3/21,4098393904,11.9
125031,2018/3/21,4099551586,11.9
99011,2018/3/21,4104268271,11.2
53862,2018/3/21,4100859913,11
59400,2018/3/21,4174628152,11
126084,2018/3/21,4166199871,11
91858,2018/3/21,4003435714,11
163324,2018/3/21,4180151955,10.9
81706,2018/3/21,4112030977,10.9
157916,2018/3/21,4104626246,10.9
76845,2018/3/21,4195873267,9.9
158331,2018/3/21,4072066529,9.9
120991,2018/3/21,4099515999,9.9
61764,2018/3/21,4180459480,9.9
127358,2018/3/21,4187038361,9.9
157982,2018/3/21,4136635369,9.9
81122,2018/3/21,4175488778,9.9
132586,2018/3/21,4174748043,9.9
124456,2018/3/21,4177313348,9.9
161779,2018/3/21,4164182663,9.9
62193,2018/3/21,4185287350,9.9
68890,2018/3/21,3980778016,9.9
163582,2018/3/21,4108155962,9.9
153836,2018/3/21,4111271666,9.9
88152,2018/3/21,4111264870,9.8
110531,2018/3/21,4166155245,9.8
70115,2018/3/21,4146652506,9
96387,2018/3/21,4191266702,9
157332,2018/3/21,3995895164,9
96970,2018/3/21,4194497704,9
102109,2018/3/21,4191849124,9
97205,2018/3/21,4191913367,9
108930,2018/3/21,4198684293,9
70056,2018/3/21,4193813852,9
101893,2018/3/21,4110867529,8.9
126327,2018/3/21,4107805486,8.9
137438,2018/3/21,4107317666,7.9
152183,2018/3/21,4181666167,7.8
154509,2018/3/21,4105527122,7.8
131941,2018/3/21,4152945008,6.9
99933,2018/3/21,4083232333,6.8
141740,2018/3/21,4071837377,6.8
141501,2018/3/21,4078048315,6.3
149583,2018/3/21,4107479103,6.3
72220,2018/3/21,4107482397,6.3
66957,2018/3/21,4107735357,6.3
132193,2018/3/21,4109662299,6.3
80371,2018/3/21,4108657704,6
149811,2018/3/21,4155767250,6
83786,2018/3/21,4198442412,0.5
155396,2018/3/21,4199416478,0.5
68180,2018/3/21,4164568288,0.5
126715,2018/3/21,4196091336,0.5
66705,2018/3/21,4197957544,0.5
160431,2018/3/21,4201467192,0.5
108526,2018/3/21,4165225484,0.5
128839,2018/3/21,4201233783,0.5
143538,2018/3/21,4200329519,0.5
131643,2018/3/21,4190789481,0.5
84871,2018/3/21,4191573214,0.5
128993,2018/3/22,4196959018,7288
145511,2018/3/22,4196058279,6380
106104,2018/3/22,4164128546,6188
61379,2018/3/22,4196738477,5999
141996,2018/3/22,4111410068,5899
96627,2018/3/22,4192687154,5799
115632,2018/3/22,4200860166,4799
80662,2018/3/22,4201728267,4499
61474,2018/3/22,4197114279,4499
130968,2018/3/22,4190004556,4298
88061,2018/3/22,4189745813,4099
113244,2018/3/22,4202933871,3999
107572,2018/3/22,4195881906,3948
105708,2018/3/22,4197972841,3899
98308,2018/3/22,3633210947,3869
125741,2018/3/22,4197556659,3599
95121,2018/3/22,4172671292,3599
136620,2018/3/22,4191049142,3299
109159,2018/3/22,4190633847,3299
74136,2018/3/22,4195525692,3288
122715,2018/3/22,4202116388,3288
94210,2018/3/22,4201580372,3099
74403,2018/3/22,4198601130,2988
164357,2018/3/22,4180571024,2699
162587,2018/3/22,4186504822,2599
53016,2018/3/22,4191164251,2599
149116,2018/3/22,4192596763,2599
102702,2018/3/22,4200294518,2588
84940,2018/3/22,4155390614,2580
103199,2018/3/22,4197743522,2499
153841,2018/3/22,4197408753,2499
89035,2018/3/22,4192727271,2399
153048,2018/3/22,4190068345,2399
51721,2018/3/22,4192849945,2299
104008,2018/3/22,4191832570,2244
132895,2018/3/22,4189357001,1999
64835,2018/3/22,4202875041,1899
58358,2018/3/22,4195701713,1899
73248,2018/3/22,4202801858,1889
86037,2018/3/22,4202846217,1889
61986,2018/3/22,4202544173,1889
118156,2018/3/22,4196383702,1688
89073,2018/3/22,4196454534,1599
125902,2018/3/22,4192195076,1358
133951,2018/3/22,4202327601,1299
110850,2018/3/22,4181468431,1298
73692,2018/3/22,4196261929,1265
102611,2018/3/22,4195422526,1199
88716,2018/3/22,4193042990,1099
130702,2018/3/22,4190611532,999
132728,2018/3/22,4196160576,979
73058,2018/3/22,4197456959,888
112382,2018/3/22,4200142356,849
77235,2018/3/22,4188015651,799
151139,2018/3/22,4196454104,758
85118,2018/3/22,4192439133,699
151737,2018/3/22,3965633326,599
86136,2018/3/22,4192780033,599
60150,2018/3/22,4188949843,580
98260,2018/3/22,4199676418,499
103604,2018/3/22,4197017535,499
144843,2018/3/22,4189583663,498
118647,2018/3/22,4195841170,470
103128,2018/3/22,4165161553,459
150015,2018/3/22,4196417714,459
101626,2018/3/22,4202257355,399
87639,2018/3/22,4203036116,399
63583,2018/3/22,4201232294,398
85687,2018/3/22,4192226161,389
138261,2018/3/22,4197544337,388
69059,2018/3/22,4192068240,299
71699,2018/3/22,4202252955,299
87383,2018/3/22,4194690831,299
153751,2018/3/22,4197437650,298
131786,2018/3/22,4191298939,295
107335,2018/3/22,4192782870,289
89444,2018/3/22,4191773500,279
61497,2018/3/22,4187923265,249
149258,2018/3/22,4200629447,219
130086,2018/3/22,4195860352,219
163477,2018/3/22,4078488009,199
92491,2018/3/22,4201944983,199
105938,2018/3/22,4192301998,199
52164,2018/3/22,4196294994,199
109693,2018/3/22,4201129066,149
160425,2018/3/22,4194465518,139
108931,2018/3/22,4192171537,129
143441,2018/3/22,4192972849,118
91654,2018/3/22,4200008218,99.9
79160,2018/3/22,4199394562,99
77175,2018/3/22,4006512686,99
159789,2018/3/22,4196711095,99
137802,2018/3/22,4191242031,99
67774,2018/3/22,4130641958,89.9
161609,2018/3/22,4197764309,89
94091,2018/3/22,4188484680,89
106607,2018/3/22,4140660055,89
146522,2018/3/22,4201026184,88
132905,2018/3/22,4197995322,86
102761,2018/3/22,4199057158,84.6
123408,2018/3/22,4192539204,79.9
157847,2018/3/22,4194292873,79
140635,2018/3/22,4193935896,79
112925,2018/3/22,4098898686,78
110568,2018/3/22,4076647211,76.5
133781,2018/3/22,3820994223,69
92891,2018/3/22,4198248211,69
148486,2018/3/22,4200260090,64
134475,2018/3/22,4202472943,59
111713,2018/3/22,4192182668,59
56109,2018/3/22,4192338920,59
104258,2018/3/22,4196200495,59
156031,2018/3/22,4188433454,59
154628,2018/3/22,4171203442,59
158529,2018/3/22,4194745344,59
164053,2018/3/22,4185197605,53
90043,2018/3/22,4193470013,49.9
95756,2018/3/22,4191067671,49
82046,2018/3/22,4118172892,49
53891,2018/3/22,4191233978,48
74117,2018/3/22,3524913547,48
82874,2018/3/22,4191607700,46.9
153156,2018/3/22,4149172626,46
121289,2018/3/22,4181016245,44.9
72819,2018/3/22,4200443936,44.9
57048,2018/3/22,4196538426,39
155654,2018/3/22,4197085125,39
159707,2018/3/22,4178922743,37
152654,2018/3/22,4190541848,32
93253,2018/3/22,3980945697,30
96044,2018/3/22,4194263489,29.9
148562,2018/3/22,4191543201,29.9
67583,2018/3/22,4193912472,29.9
133617,2018/3/22,4195954887,29
51469,2018/3/22,4195765358,29
62175,2018/3/22,4195993481,29
74227,2018/3/22,4195884570,28.9
131351,2018/3/22,4189030223,28
102523,2018/3/22,4197103493,27.6
140381,2018/3/22,3624056124,21.9
126152,2018/3/22,4191616093,19.9
118381,2018/3/22,4191549542,19
156886,2018/3/22,4181158262,16.9
125064,2018/3/22,4200037476,14.9
65169,2018/3/22,4158872784,14
142056,2018/3/22,4143847389,14
88240,2018/3/22,4107891853,13.9
65008,2018/3/22,4102476853,13.9
126185,2018/3/22,4107527157,12.5
112356,2018/3/22,4153124271,11.9
65814,2018/3/22,4172854320,11.9
83357,2018/3/22,4097132944,11.9
99972,2018/3/22,4097222345,11.9
111216,2018/3/22,4099706221,11
164939,2018/3/22,4101231960,11
89622,2018/3/22,4171965919,10.9
101690,2018/3/22,4038720348,10.9
162972,2018/3/22,4116292279,10.9
96154,2018/3/22,4117535260,10.9
160742,2018/3/22,4062828109,9.9
75094,2018/3/22,4104821022,9.9
80463,2018/3/22,4033983843,9.9
116931,2018/3/22,4124311643,9.9
74749,2018/3/22,4107337585,9.9
69666,2018/3/22,4174747983,9.9
73751,2018/3/22,4141709560,9.9
96924,2018/3/22,4177788329,9.9
51274,2018/3/22,4085456931,9.9
139615,2018/3/22,4120259464,9.9
56485,2018/3/22,4106498983,9.9
104655,2018/3/22,4099345270,9.9
73923,2018/3/22,4106797884,9.9
85386,2018/3/22,4109885767,9.9
104072,2018/3/22,4188730089,9.9
81847,2018/3/22,4193491593,9.9
73163,2018/3/22,4176023147,9.9
82962,2018/3/22,4127252913,9.9
118398,2018/3/22,4103090263,9.9
90616,2018/3/22,4141843707,9.9
69483,2018/3/22,4107430377,9.1
62170,2018/3/22,4176382023,9
157990,2018/3/22,4194578303,9
97339,2018/3/22,4192025388,9
164857,2018/3/22,4189236518,8.9
139575,2018/3/22,4099165177,8.9
95926,2018/3/22,4077522548,8.9
62978,2018/3/22,4202015409,8.9
124279,2018/3/22,4117268217,8.9
138468,2018/3/22,4036609457,8.5
132239,2018/3/22,4001234195,7.8
115561,2018/3/22,4107098956,6.9
55418,2018/3/22,4075016185,6.9
163184,2018/3/22,4074541007,6.8
146618,2018/3/22,4184822559,6.8
63989,2018/3/22,4107627077,6.3
152964,2018/3/22,4029556273,6.3
151531,2018/3/22,4144369551,6
81214,2018/3/22,4157186647,6
93390,2018/3/22,4117218957,4
69711,2018/3/22,4116277059,2.9
151911,2018/3/22,4196491502,0.5
146371,2018/3/23,4192043485,9499
152694,2018/3/23,4194646420,5999
92460,2018/3/23,4199351956,5689
79862,2018/3/23,4195404450,4899
70748,2018/3/23,3998715029,4548
82476,2018/3/23,4197495818,4499
57739,2018/3/23,4196022865,4400
106519,2018/3/23,4195538682,3999
82588,2018/3/23,4195583333,3999
89208,2018/3/23,4195831976,3999
109862,2018/3/23,4202239660,3999
151500,2018/3/23,4197424008,3999
57749,2018/3/23,4185832522,3988
69759,2018/3/23,4202458117,3599
55690,2018/3/23,4190193144,3499
77971,2018/3/23,4155453516,3399
125832,2018/3/23,4199600780,3399
162805,2018/3/23,4192680910,3386
136742,2018/3/23,4193845338,3344
104339,2018/3/23,4200869862,3344
134657,2018/3/23,3904301831,3099
156327,2018/3/23,4196251660,2749
82376,2018/3/23,4197938097,2727
86365,2018/3/23,4191857502,2599
112198,2018/3/23,4191321690,2588
80368,2018/3/23,4192119823,2499
60984,2018/3/23,4172186402,2499
73856,2018/3/23,4177417175,2388
141901,2018/3/23,4183130172,2299
161869,2018/3/23,4152408461,2299
69098,2018/3/23,4200786619,2299
76650,2018/3/23,4190649106,2298
144772,2018/3/23,4200859270,2286
147019,2018/3/23,4196131415,2199
134880,2018/3/23,4197269113,2199
105550,2018/3/23,4192380975,2199
113578,2018/3/23,4195083158,2199
70164,2018/3/23,4200417570,2099
83324,2018/3/23,4181548301,1999
70193,2018/3/23,4192780148,1999
141392,2018/3/23,4193631608,1899
156220,2018/3/23,4202339962,1889
153304,2018/3/23,4202204658,1888
60802,2018/3/23,4185197715,1888
79619,2018/3/23,4185103991,1838
104101,2018/3/23,4199595577,1699
101187,2018/3/23,4191955060,1699
130508,2018/3/23,4197464708,1488
139630,2018/3/23,4201608313,1288
109479,2018/3/23,4192187395,1199
79355,2018/3/23,3646249376,1186
145342,2018/3/23,4196255072,1186
160598,2018/3/23,4189605951,1089
78026,2018/3/23,4192576847,1028
134941,2018/3/23,4185103761,1019
59563,2018/3/23,3852674557,999
111261,2018/3/23,4198081144,999
157646,2018/3/23,4193722302,979
92845,2018/3/23,4197272437,899
99054,2018/3/23,4200534486,888
110825,2018/3/23,4047507130,799
121722,2018/3/23,4196279078,799
74026,2018/3/23,4195503750,799
157232,2018/3/23,4195130918,790
112958,2018/3/23,4040470346,699
104610,2018/3/23,4201862837,699
103265,2018/3/23,4173018785,449
115271,2018/3/23,4148694836,439
159108,2018/3/23,4199842586,399
52150,2018/3/23,4180870020,399
134236,2018/3/23,4196520336,399
109930,2018/3/23,4195914408,366
152298,2018/3/23,4199291180,349
138785,2018/3/23,4196442020,299
78951,2018/3/23,4196200297,298
163856,2018/3/23,4198575556,294
115173,2018/3/23,4148476526,279
107654,2018/3/23,3464136064,256
67624,2018/3/23,4191407159,246
61702,2018/3/23,4196139627,239
55821,2018/3/23,4188334911,239
88869,2018/3/23,3884562310,239
67023,2018/3/23,4119629878,229
93421,2018/3/23,3906455469,229
143503,2018/3/23,4170743223,219
152646,2018/3/23,4192024808,219
80932,2018/3/23,4202183486,199
127113,2018/3/23,4192168867,199
118228,2018/3/23,4182902093,199
118094,2018/3/23,4195373127,199
128055,2018/3/23,4195219700,199
68136,2018/3/23,4201789551,192
148205,2018/3/23,4194477108,189
119262,2018/3/23,4192674348,179
116947,2018/3/23,4192206403,158
96933,2018/3/23,4196778013,148
131067,2018/3/23,4199683394,135
109679,2018/3/23,4202073920,125
137040,2018/3/23,4154213012,119
128498,2018/3/23,3910080730,119
114917,2018/3/23,4197760702,118
105244,2018/3/23,4197043094,106
130051,2018/3/23,4179824604,105
78309,2018/3/23,4196725688,105
127658,2018/3/23,4191315129,99
101004,2018/3/23,3534057524,99
93396,2018/3/23,4199357496,99
141914,2018/3/23,4202952273,99
108294,2018/3/23,4191119792,98
129749,2018/3/23,4171378438,98
114999,2018/3/23,3882606425,89
123782,2018/3/23,4195906082,86
100907,2018/3/23,4196562971,79.9
104681,2018/3/23,4197710305,79
89247,2018/3/23,4200412412,79
92028,2018/3/23,4198442495,69
97881,2018/3/23,4198380571,69
136011,2018/3/23,3772608765,69
78035,2018/3/23,4136098777,69
98788,2018/3/23,3988294185,69
109223,2018/3/23,4199975492,69
130607,2018/3/23,4202193806,67
67444,2018/3/23,4202365892,65
159976,2018/3/23,4191046077,59.9
110676,2018/3/23,4195339208,59
92461,2018/3/23,4195900531,59
155499,2018/3/23,4199612776,59
57425,2018/3/23,3942764500,59
138017,2018/3/23,4194830900,59
127869,2018/3/23,4192384260,59
157411,2018/3/23,4191916584,59
144402,2018/3/23,4140130537,59
143311,2018/3/23,4194366595,59
68172,2018/3/23,4119605432,59
79615,2018/3/23,3913332927,59
128756,2018/3/23,4190253565,59
136898,2018/3/23,4198181959,59
71762,2018/3/23,3829464554,59
144651,2018/3/23,4106806849,55
89370,2018/3/23,4191381448,49
93334,2018/3/23,4199603447,49
93326,2018/3/23,4198382789,49
84399,2018/3/23,4138697698,49
115304,2018/3/23,4182802759,49
163269,2018/3/23,4200444693,44.9
86322,2018/3/23,4201277640,40.5
63538,2018/3/23,4195704187,39
116078,2018/3/23,4193098345,39
99577,2018/3/23,3782151493,39
146169,2018/3/23,4087938615,39
126519,2018/3/23,4199830695,39
128267,2018/3/23,4193084156,35.9
70533,2018/3/23,4199794734,33.9
91826,2018/3/23,4192751195,33.9
154004,2018/3/23,4191305664,29.9
59391,2018/3/23,4191851691,29.9
150222,2018/3/23,4200153101,29
146399,2018/3/23,4190422851,29
104445,2018/3/23,4189486091,29
139365,2018/3/23,4083363336,29
54518,2018/3/23,4191842128,29
115601,2018/3/23,4190886726,26.9
107144,2018/3/23,4080267010,24.7
154465,2018/3/23,4080066539,23.9
65322,2018/3/23,4200801530,22.9
53682,2018/3/23,4162788798,21.9
90082,2018/3/23,4190341199,21.9
76729,2018/3/23,4148744475,21.6
53778,2018/3/23,4202520219,19.9
126698,2018/3/23,4189680813,19.9
154027,2018/3/23,4191149051,19.9
97144,2018/3/23,4192359707,19.9
157586,2018/3/23,4197295133,19.9
152196,2018/3/23,4198414983,19.9
131317,2018/3/23,4195229967,19
92836,2018/3/23,4199364380,19
111039,2018/3/23,4191258914,19
147289,2018/3/23,4201746849,16.9
120402,2018/3/23,4097348973,16.9
56307,2018/3/23,4098266415,15.9
57811,2018/3/23,4199621469,15
126978,2018/3/23,4167526698,14
65898,2018/3/23,4096653341,14
85375,2018/3/23,4172621847,13.9
75104,2018/3/23,3999103508,13.9
164351,2018/3/23,4101595475,13.9
135969,2018/3/23,4078324008,13.8
162021,2018/3/23,4178250606,13.2
121963,2018/3/23,4196665595,12.9
160304,2018/3/23,4179315745,12.9
160272,2018/3/23,3982745896,12.9
136711,2018/3/23,4097654087,12.9
105760,2018/3/23,4080048457,12.5
84421,2018/3/23,4198167107,12.5
85483,2018/3/23,4115806869,12.5
160574,2018/3/23,4101450223,12.5
63608,2018/3/23,4097409209,12
147927,2018/3/23,4117033635,11.9
162491,2018/3/23,3980116193,11.9
72482,2018/3/23,4111320572,11.9
57458,2018/3/23,4100973384,11.2
151261,2018/3/23,4148421769,11
102009,2018/3/23,4198440458,11
110481,2018/3/23,4098597089,10.9
136882,2018/3/23,3995067244,10.9
68061,2018/3/23,3981631295,9.9
145806,2018/3/23,4083011736,9.9
89838,2018/3/23,4196120864,9.9
69941,2018/3/23,4196245547,9.9
53635,2018/3/23,4117228399,9.9
128382,2018/3/23,3980259960,9.9
111228,2018/3/23,4183861268,9.9
52271,2018/3/23,4117790453,9.9
98267,2018/3/23,4117600082,9.9
58299,2018/3/23,4111998862,9.9
113478,2018/3/23,4109741017,9.9
121944,2018/3/23,4180219109,9.9
79558,2018/3/23,4079530713,9.9
65717,2018/3/23,4108839682,9.9
131124,2018/3/23,4109766634,9.9
154911,2018/3/23,4102076929,9.9
128423,2018/3/23,4144591479,9.9
142921,2018/3/23,4107542031,9.9
125235,2018/3/23,4110625489,9.9
147235,2018/3/23,4176359431,9.9
56775,2018/3/23,4082905383,9.9
54563,2018/3/23,4202823307,9.9
57741,2018/3/23,4033483170,9.9
152318,2018/3/23,4191548481,9.9
115825,2018/3/23,4115966513,9
77038,2018/3/23,4194622632,9
164594,2018/3/23,3981024679,9
52514,2018/3/23,4171315365,9
88567,2018/3/23,4192071611,9
102111,2018/3/23,3935416957,8.9
164596,2018/3/23,4108475783,8.9
70828,2018/3/23,4197962304,8.9
53989,2018/3/23,3981890629,8.8
163489,2018/3/23,4103090013,8.6
90082,2018/3/23,4101021970,7.9
97957,2018/3/23,4081787599,6.9
51998,2018/3/23,4196994456,6.9
64337,2018/3/23,4100116674,6.3
80578,2018/3/23,4110580829,6.3
60915,2018/3/23,3988990774,6
68829,2018/3/23,3903925302,6
64205,2018/3/23,4164238818,5.9
157225,2018/3/23,4099516506,2.9
133183,2018/3/23,4106899968,2.9
86978,2018/3/23,4171647928,2.9
135867,2018/3/23,4157188218,2.9
65836,2018/3/23,4016704899,0.5
80993,2018/3/23,4197428408,0.5
88321,2018/3/23,4186100254,0.5
57187,2018/3/23,4131907816,0.5
135228,2018/3/23,4172921203,0.5
151414,2018/3/23,4202268042,0.5
152813,2018/3/24,4193674104,9399
125455,2018/3/24,3921112238,9399
108577,2018/3/24,4108517133,7288
70534,2018/3/24,4077777023,5388
78248,2018/3/24,4200910911,5299
141223,2018/3/24,4139268935,4998
122294,2018/3/24,4201760535,4548
125014,2018/3/24,4195354586,4499
126853,2018/3/24,4195735852,4499
131486,2018/3/24,4195752480,3999
92563,2018/3/24,4195603027,3999
65147,2018/3/24,4202807834,3999
58257,2018/3/24,4174155665,3899
141203,2018/3/24,4195311830,3869
155105,2018/3/24,4192146882,3799
79441,2018/3/24,4198148355,3799
161192,2018/3/24,4202152664,3799
125424,2018/3/24,4184508757,3749
139956,2018/3/24,4110944111,3699
125372,2018/3/24,4201710757,3599
163188,2018/3/24,4197416884,3599
116188,2018/3/24,3616719271,3599
131729,2018/3/24,4199575728,3366
133660,2018/3/24,4201062560,3344
153047,2018/3/24,4191695751,2999
103129,2018/3/24,4199172252,2999
86156,2018/3/24,4199745428,2799
149689,2018/3/24,4193785552,2699
143226,2018/3/24,4178927050,2699
81844,2018/3/24,4165757313,2698
163399,2018/3/24,4193310333,2586
53995,2018/3/24,4176072437,2573
89821,2018/3/24,4201441173,2365
106854,2018/3/24,4190145031,2286
96395,2018/3/24,4199333186,2244
67399,2018/3/24,4202295744,2199
143188,2018/3/24,4196606331,2199
134105,2018/3/24,4198808219,2099
148966,2018/3/24,4192326502,2099
130353,2018/3/24,4202814404,1889
97754,2018/3/24,4194791030,1699
138649,2018/3/24,4193504652,1688
158862,2018/3/24,4194710788,1488
127199,2018/3/24,4198726092,1399
109332,2018/3/24,4191052493,1249
74946,2018/3/24,4183130248,1249
161180,2018/3/24,3530262478,1159
66162,2018/3/24,4074557512,1099
147743,2018/3/24,4195316960,999
147782,2018/3/24,4189307643,899
110304,2018/3/24,4195353747,866
133894,2018/3/24,4198457010,429
84111,2018/3/24,4198239284,399
118184,2018/3/24,4196080807,388
126910,2018/3/24,4032362134,379
55114,2018/3/24,4198108754,378
155260,2018/3/24,4191564716,349
138586,2018/3/24,4196924832,308
72225,2018/3/24,3566571388,299
79449,2018/3/24,4200790982,286
67678,2018/3/24,4197878806,279
103781,2018/3/24,4198418794,279
62361,2018/3/24,4180416419,269
81085,2018/3/24,4201793722,269
115817,2018/3/24,3909144329,268
137430,2018/3/24,4190303197,248
65448,2018/3/24,3983425727,239
133574,2018/3/24,4199379709,199
76592,2018/3/24,4198911349,199
104897,2018/3/24,4184096912,198
141678,2018/3/24,4197693790,188
140193,2018/3/24,4186138127,169
113361,2018/3/24,4013855525,169
72211,2018/3/24,4203220076,165
122782,2018/3/24,4202451373,149
116844,2018/3/24,4112945464,148
69486,2018/3/24,4194861709,139
115057,2018/3/24,4201615795,139
114216,2018/3/24,4155442976,128
164324,2018/3/24,4191820180,128
155807,2018/3/24,4197893572,128
153420,2018/3/24,4194279835,128
68131,2018/3/24,4201712093,119
142251,2018/3/24,4121107250,118
55884,2018/3/24,4098427838,118
143234,2018/3/24,4195028504,118
155924,2018/3/24,4197947100,105
148107,2018/3/24,4158510383,103
52202,2018/3/24,4150913423,100
164497,2018/3/24,4196775038,99.9
51245,2018/3/24,4198432552,99
87821,2018/3/24,4139506766,99
145692,2018/3/24,4018990539,98
89139,2018/3/24,4199600938,96.3
75148,2018/3/24,4194097199,89
85655,2018/3/24,4198047506,88
154973,2018/3/24,4191382221,81
135821,2018/3/24,4196384851,78
108232,2018/3/24,3636825848,78
116434,2018/3/24,4157511416,78
135655,2018/3/24,4198937248,69
133182,2018/3/24,4191209863,69
65689,2018/3/24,4194842104,69
134724,2018/3/24,4198642929,69
140567,2018/3/24,4190848066,69
140328,2018/3/24,4173176053,69
158265,2018/3/24,4199224721,66
135393,2018/3/24,4079861589,65
127340,2018/3/24,4198408772,62
94562,2018/3/24,4195676193,61.9
99617,2018/3/24,4191622117,59
62680,2018/3/24,4191643843,59
67397,2018/3/24,4186100919,59
98067,2018/3/24,4136306667,59
90730,2018/3/24,4190253540,59
155844,2018/3/24,4194272304,59
158646,2018/3/24,4192811865,59
82276,2018/3/24,4196170254,55
141785,2018/3/24,4154921037,49
137421,2018/3/24,4191487785,48
114553,2018/3/24,4184459731,44.9
149547,2018/3/24,4202703786,39.9
66395,2018/3/24,4202355380,39
142559,2018/3/24,4135101649,36.6
126088,2018/3/24,4194456606,35
133520,2018/3/24,4195360491,35
94661,2018/3/24,4078713314,33.8
149264,2018/3/24,4136143797,29.9
118609,2018/3/24,4191330523,29.8
104413,2018/3/24,4195027870,29
122727,2018/3/24,4191996284,29
144752,2018/3/24,4182150047,29
90925,2018/3/24,4199007395,29
155015,2018/3/24,4192545245,29
133478,2018/3/24,4195103465,26.9
62034,2018/3/24,4178752170,23.9
140440,2018/3/24,4200988677,23.9
110247,2018/3/24,4109831798,23.9
78284,2018/3/24,4194035616,22.1
54122,2018/3/24,4176866313,22
119128,2018/3/24,3996918513,21.9
58534,2018/3/24,4192133328,21.9
119019,2018/3/24,4178996820,21.9
155787,2018/3/24,4192427150,19.9
141280,2018/3/24,4192353249,19.9
152031,2018/3/24,4192571741,19.9
157859,2018/3/24,4201992610,19.9
65199,2018/3/24,4190949266,19.9
146746,2018/3/24,4196208890,19.9
57803,2018/3/24,4195925573,19.9
139009,2018/3/24,4197213492,19.9
119126,2018/3/24,4199895440,19.9
154918,2018/3/24,4119011790,19.8
145783,2018/3/24,4168228954,18.2
131917,2018/3/24,4199839173,17.9
155619,2018/3/24,4109474900,16.9
120074,2018/3/24,4082797521,15.9
93377,2018/3/24,4079672223,15.9
95748,2018/3/24,4099061840,14
115055,2018/3/24,4052111982,13.9
120767,2018/3/24,4107031658,13.9
152552,2018/3/24,4123108311,13.9
95619,2018/3/24,4136624950,12.9
110800,2018/3/24,4108994584,12.5
90701,2018/3/24,4097285489,12.5
85805,2018/3/24,4097387544,12.5
57813,2018/3/24,4181928702,11.9
62682,2018/3/24,4135939850,11.9
145354,2018/3/24,4128572221,11.9
104617,2018/3/24,4111377354,11.9
53999,2018/3/24,4111882968,11.9
59959,2018/3/24,4192323020,11.9
68985,2018/3/24,4149138938,11.9
128966,2018/3/24,4005416797,11
131755,2018/3/24,4080022295,10.9
101448,2018/3/24,4080610825,10.9
113031,2018/3/24,4129245393,10.9
57119,2018/3/24,4148734786,10.9
70307,2018/3/24,4079409498,10.9
61738,2018/3/24,4194939755,10
152471,2018/3/24,4180607129,9.9
126483,2018/3/24,3965531763,9.9
64167,2018/3/24,4106713617,9.9
108851,2018/3/24,4200252591,9.9
111344,2018/3/24,4097391370,9.9
113317,2018/3/24,4191068197,9.9
124803,2018/3/24,4178425144,9.9
103277,2018/3/24,4165006138,9.9
54870,2018/3/24,4077841036,9.9
141837,2018/3/24,4102076459,9.9
81621,2018/3/24,4175087052,9.9
150853,2018/3/24,4079809851,9.9
144660,2018/3/24,4108824321,9.9
102892,2018/3/24,4104710629,9.9
100483,2018/3/24,4084394946,9.8
